Darbar Grill,Indian,6,$$,fair,$14ish for weekday lunch buffet,"lunch buffet -- saag paneer, chicken tikka masala, goat curry, lamb biriyani, some chicken w/mushrooms, eggplant, veggie dish, some chickpea","pretty good, but nothing special",maybe,,,http://www.darbargrillny.com
Desi Galli,Indian,6,$,pretty good,$5-7 each,"puri puri, Palak Patte Ki Chaat, Aloo and Paneer Tikki Roll, Seekh Kebab Roll","potato and egg roll was so spicy--but delicious; puri puri was meh--the cups were stale, i liked sonya's austrailian lamb one better; palak chaat was good",maybe,,,http://desi-galli.com
Dinosaur BBQ,BBQ,5,$$,not bad if you split family bbq,$15/entree,"family dining: $70 for 1 lb beef brisket, 3 sides(mac and cheese, beans and pork, bbq fried rice), whole rack of ribs, 1 whole chicken (bbq), and honey hush cornbread",fried rice was the worst thing i've ever had. i'm mad sean convinced me to eat the 2 bites i had of it. what a waste of stomach space. all meat was good (brisket was fatty). didnt care for the sides. corn bread was nothing special,maybe,,,http://www.dinobbq.com/
Donburiya,Japanese,3,$,average,$12? for lunch,eel bowl,"good, but not much eel",doubt it,,,http://www.donburiyany.com
Doughnut Plant,Dessert: Donuts,10,$,pricey,$3 each,carrot cake; PB and J; dulche leche; creme bruele,"carrot cake is amazing; dulche leche is good, want to try oatmeal; didn't love the creme brule; i prefer cake donuts",CHEAA,,,http://doughnutplant.com/
Ess-a-Bagels,Bagels,9,$,fair,,"whole wheat everything w/ham, egg, and cheese",cheaper than murrays. solid doughy bagels,CHEAA,,,
Gaia Italian Cafe,Italian,7,$,fair,,Spinach gnocchi,"not really gnocchi but more like spinach dumpling, still delish. tomato sauce was a bit bitter. portions were a bit small",probly,,,http://www.gaiaitaliancafe.com
Pizza Gruppo,Pizza: Thin Crust,10,$$,fair,$25 for a large,SHROOMTOWN,AMAZING THIN CRUST,CHEAA,SHROOMTOWN,,http://www.yelp.com/biz/gruppo-new-york
Il Laboratorio del Gelato,Dessert: Ice Cream,6,$,expensive,,don't remember what I got,good,maybe,,,http://www.laboratoriodelgelato.com
Ippudo,Ramen,9,$$$,it's $25 ramen...,$20 for ramen pre tax and tip (PTT),charred spicy miso ramen; the akharan classic; pork belly,so rich but sooo good,yes!,,,http://www.ippudony.com
Keste Pizza & Vino,Pizza: Neopolitan,10,$$$,Pretty good value still because its two meals,"Special pizza $25, all others $18-23","Pizza Del Re-truffle cream, mozz, prosciutto, mushrooms; Special pizza: mozz or burrata (maybe both), with cherry tomatoes, basil, truffle oil, prosciutto --AMAZINGG!!!; keste pizza -- arugula, prosciutto, mozz, something else on tomato sauce. Mozz + prosciutto app","Mozz so fresh. Love the Del Re. Great crust, not enough tomato sauce, cheese was SO fresh and lots of it; keste was meh. I think white pizza there better",CHEAA,,,http://www.kestepizzeria.com
King of Falafel,Mediterranean,8,$,what a deal,$6ish,Falafel and shwarma platter (comes with pita),love the vendors -- free falafel waiting in line! falafel is so good. not a huge fan of the pickled veggies but not bad as a pita sandwich,yes,,,http://www.kingfalafelrestaurant.com/
Lam Zhou Handmade Noodles,Chinese: Noodles/Dumplings,10,$,cheap!!,"$5/bowl of noodles, dumplings were $3 for 11?. now 10 for $3",niu rou mian and boiled dumplings,niu rou mian was amazing -- noodles were perfectly chewy. dumplings were good but the skins were premade (thin kind),CHEAA,niu rou mian and boiled dumplings,,http://www.yelp.com/biz/lam-zhou-handmade-noodle-new-york-2
Land of Plenty,Chinese: Sichuan,8,$$,pretty good sized portions,$12-18/entree,"mapo tofu, chongqinglaziji, eggplant and chicken","pretty authenthentic. has brown rice, nice env",yea,,,http://www.landofplenty58.com
Los Tacos No 1,Mexican,10,$,fair,"$3-$3.5ish for a taco, $4.50ish for a mula","Steak quesadilla, chicken/pork/steak tacos on corn, cactus plate with pork, chicken on flour","good amount of meat. TORTILLAS ARE AMAZING -- just like HEB. Quesadilla and mulas are delicious, loved the chicken, steak taco awesome, pork (abadabo?) was too spicy to my liking, couldn't taste pineapple. Didn't like cactus plate--too bitter. surprisingly filling. when flour tortilla gets soggy, it's not v. good and tastes raw--but fresh off stove, tastes delicious",CHEAA,,,
Mexicue,Mexican,7,$$,pricey,$8.5 + tax for 2 tacos,chicken and carnitas (pulled pork) tacos,"chicken taco was kind of meh (smoked chicken, creamy chipotle sauce, lettuce, pico, cotija cheese). 7 b/c the pork was AWESOME-had crunchy nacho strips (smoky carnitas, white cheddar, crispy tortilla strips, fire roasted corn salsa, creamy chipotle sauce)",good but I wouldn't pay for it,pulled pork tacos,,http://www.yelp.com/biz/mexicue-new-york-4
My Pie,Pizza,5,$,expensive,$4.50/slice,truffle oil mushroom,"truffle flavor was subtle, good crunchy crust. wish there had been a stronger truffle flavor",maybe,,,
New Wonjo Restaurant,Korean,1,$$$,overpriced,$44 for 2 person casserole,beef octopus casserole,"bland, small portion, octopus was overcooked",NO,,,http://www.newwonjo.com
Noodle Village,Chinese: Noodle Soup,7,$,pretty good,$6ish i think,shrimp dumpling noodle sooup,solid,probly,,,http://www.noodlevillagenyc.com/
NY Jumbo Bagels,Bagels,8,$,cheap,,whole wheat everything,"surprisingly really good. guys were really friendly, bagels were cheap. good crust and doughy",yes,,,
Obao,Thai,4,$$$,not bad,$11-13 an entree,"thai basil chicken, curry chicken, beef pad see-ew, daikon cakes","chicken dishes were nothing special, pretty meh, but at least lots of chicken. pad see ew was alright, daikon cake was pretty good",nothing special,,,http://www.yelp.com/biz/obao-new-york-3
Ottos tacos,Mexican,6,$,not cheap,$3 to $3.5 a taco,"shrimp, chicken, carnitas, steak, mushroom tacos","downgraded from a 10 to a 7 as of June 2017. 2017: shrimp taco was pretty good, but tortilla was dry and chicken taco seemed sparse. 2015: tacos were surprisingly loaded w/meat. shrimp is awesome, chicken and carnitas awesome (maybe liked chicken more), steak was v. good but didn't love it, thought the shell was a little tough (maybe end of the night), mushroom was weird.",probly not,,,http://ottostacos.com
Zaros Bakery,Bakery,7,$,average,,"whole wheat multigrain bread, some sort of cranberry walnut bread",love their bread,probably,,,http://www.zaro.com
Pho Grand,Vietnamese,7,$,cheap,$6ish for a big bowl,pho,"hole in the wall, but good and cheap",probably,,,http://www.phograndny.com
Pocha 32,Korean,5.5,$$,average,,some egg omelet thing and i think ddukbokki,i liked the ddukbokki more than the omelet (which never tastes bad),possibly,,,http://pocha32nyc.com
Saigon Shack,Vietnamese,7,$,fair,$9-10 for most things,pho,cash only. good but pricier and nicer than chinatown,probly,,,http://www.saigonshacknyc.com
Seoul Garden,Korean,8,$$,above average,$12.95 for good sized tofu soup,seafood soondoobu,pretty good; they have red rice!!,yes,,,http://www.seoulgarden32.com
Shanghai Asian Cuisine,Chinese: XiaoLongBao,0,$,cheap,$5.75 for 8 -- there are cheaper options i think,xiaolongbaozis,everything else here is pretty bad except for the xiaolongbao which are good,no,,,http://local.yahoo.com/info-11066491-shang-hai-cuisine-new-york
Sigmunds Pretzels,Specialty Food,0,$,overpriced,$4/pretzel,"truffle cheddar, everything","granted the oven was broken so they couldn't heat it up, but wtf. $4 for a pretzel and i couldn't taste the truffle or cheddar. I regret eating half of this. everything was decent when toasted",HELL NO,,,http://www.sigmundnyc.com
Spice Grill,Indian,6,$,cheap,$10-11 for chicken and 2 side combo + rice + naan,"aloo gobi, palak paneer, chicken tikka masala, naan","naan was AWESOME. little thin, but delicious. chicken was not bad, paneer was pretty good. didn't like the aloo gobi (all potato chunks and no cauliflower)",maybe,,,
Spina,Italian,7,$$,average,$13 for ravioli,egg ravioli; mussel app,egg ravioli was good but very rich and only 3; mussels were white wine tomato basil sauce and pretty good,if i'm in the area,,,http://www.yelp.com/biz/spina-new-york
Sprinkles,Dessert,6,$,pricey. but i didn't pay for it,$4+ for one?,Pumpkin cupcake with cinnamon frosting,solid cupcake. lots of frosting,if i'm not paying,,,http://www.yelp.com/biz/sprinkles-cupcakes-new-york
Sukhumvit 51,Thai,6,$$,fair,$9-12 for lunch special,"Thai 51 Dumpling, Massaman Chicken Curry, Original Thai Basil Seafood Sauteed","good but nothing special. solid lunch spot. free app w/lunch deal. not heavy, good flavor. real seafood (scallops, fish, shrimp)",nothing special,,,http://www.yelp.com/biz/sukhumvit-51-new-york
Sundaes and Cones,Dessert: Ice Cream,8,$,expensive,"$4 a scoop, no splitting flavors",red bean ice cream; black sesame,"pretty good, not enough red bean flavor; black sesame good",probably,,,http://www.sundaescones.com
Sunny and Annies,Deli,8,$,what a deal,$8/sandwich,pho sandwich,SO GOOD. not great when it gets cold,yes!,,,http://www.sunnyandannies.com/
Tappo,Pizza: Thin Crust,10,$$,fair,$25 for a large,SHROOMTOWN,AMAZING THIN CRUST,CHEAA,,,http://tappothincrust.com
Taqueria Diana,Mexican,4,$,pricey,min $3.5/taco,rajas and al pastor tacos,"rajas was poblanos and corn w/some cheese sprinkled on it; al pastor had 2 little cubes of pineapple. didn't like the tortilla much--not v. thick white corn tortilla that was dry and hard. flavoring was not bad, pretty good amount of filling,",doubt it,,,http://www.taqueriadiana.com
Totto Ramen,Ramen,10,$$,fair,$15 for ramen PTT,regular and spicy; miso w/chicken; niku (extra meat),"cheaper than ippodo, but not as rich. next time get spicy (one jean got). miso is really good, noodles are perfectly cooked, and you don't feel like crap after. jae got large/extra pork one (niku?) and they're diff noodles -- liked those noodles better and maybe broth too",CHEAA,,,http://www.tottoramen.com
Two Boots,Pizza,2,$$,average,,sausage; bbq chicken;,"nothing special, dont like the dough all that much, but its not bad.",no,,,http://www.twoboots.com
Two Tablespoons,Food Cart,7,$,average,"$7.5 for 2, $10 for 3",tofu quinoa summer rolls,"loved the summer roll. so fresh, light, and full of flavor. noodles were a bit oily and meh",yes,,,
Umami Burger,Burgers,10,$$,pricey and burgers are small.,$12/burger,"truffle, original, earthburger, tuna burger, truffle fries; umami truffle salad on arugula with goat cheese","fries were soggy, but the truffle cheese sauce is so good...original burger is best. earth burger is meh, tuna is good (had raw) but not a good burger, better w/o bread. truffle burger just tastes like v. juicy/greasy burger. ***if want medium rare, order medium b/c med rare will be borderline rare; original burger is a bit like regular burger w/o truffle sauce on it; salad was really good",CHEAA,,,http://www.umami.com/
Vezzo,Pizza: Thin Crust,10,$$,fair,$25 for a large,SHROOMTOWN,AMAZING THIN CRUST,CHEAA,SHROOMTOWN,,http://www.yelp.com/biz/vezzo-thin-crust-pizza-new-york
XiAn Famous Foods,Chinese,7,$,cheap,"$3 for sandwich, $7/noodles",spicy cumin lamb burger; Spicy Cumin Lamb Hand-Ripped Noodles,"noodles had v. little lamb; both really spicy, lots of oil in noodles",probably,,,http://www.xianfoods.com
Parisi Bakery,Sandwiches,7,$,pretty good,$10ish,"The Dennis (breaded chicken cutlets, prosciutto, fresh mozzarella, tomatoes, and basil)","HUGE sandwich, bread gets soggy. sandwich is good as expected and v. filling.",probably,,,http://www.parisibakery.com
La Carbonara,Italian,3,$$,above average,"$13-18 pastas, lamb shank was $19. almost everything under $20",lamb shank,"pretty good, but only not bad because the portion was so bi. nothing memorable",unlikely,,,http://www.lacarbonaranyc.com/
Hide-Chan,Ramen,8,$$,average,"$13ish a bowl, $1.5 for egg","garlic miso ramen w/poached egg (straight, extra firm), takoyaki","very good. meat was soft, loved the richness the egg added. takoyaki was pretty good but i wouldn't get it again (half priced before 6:30)--not enough octopus",yes,,,http://www.hidechanramen.nyc/
Bengal Tiger,Indian,5,$,average,$9.50 for lunch special (2 + naan and rice),chicken curry and saag paneer,"saag paneer had chunks of spinach instead of creamed, little spicy. pretty good but a bit watery",maybe,,,http://www.bengaltigerindianfood.com
Barfly,Sports Bar,5,$$,average,$11 for brunch,eggs benedict,came w/home fries and fruit and a drink. solid. lots of TVs. good for world cup,maybe,,,http://barflyny.com/
Teado,Dessert,10,$,average for bubble tea,$3.5/drink,red bean smoothie,red bean shaved ice blended into a drink...LOVED IT,CHEAA,,,
Hot & Crusty,Bagels,8,$,fair,,multigrain bagel,loved it,yes,,,http://hotandcrusty.com/
Park Avenue Summer,American (New),8,$$$$$,good sized nyc restaurant portions,"$20 apps, $30+/entree","halibut w/truffles and egg; yellowfish tuna and avocado app, falafel and lamb meatballs; dessert: peaches and grits, blueberry w/semonlina cake","halibut was great, free bread was fantastic, raw tuna and avocado app was v. good and i dont like raw tuna; falafel crusted lamb meatballs were ok; dessert was pretty but disappointing and disconnected. like 5 diff desserts",yesss,halibut,,http://parkavenyc.com/
Benihana,Japanese,3,$$$,low,"$11-12 for lunch specials, otherwise $$$$, so $$$",salmon lunch boat deal,"good but misleading- ""soup, salad, roasted edamame, half california roll, salmon pieces, salmon, veggie and shrimp tempura, steamed rice"" = ""gulp of soup, side salad, chinese restaurant tea cup size of edamame, 4 sushi pieces, child's palm size of salmon, over flowing rice bowl, soy sauce""",unlikely,,,
Momofuku Noodle Bar,Ramen,6,$$,pricey,$15 PTT,ginger scallion noodles,"ehh. it was good, but no broth made it seem like i could have made it myself if i had the noodles",maybe,,,http://www.momofuku.com
David Burke Kitchen,American (New),7,$$$,too expensive w/o groupon,too expensive w/o groupon,"crab/short rib dumplings, mushroom -chicken quiche, crab soup, cheesecake lollipop tree","soup was interesting, LOVED the quiche, really liked the dark choco cheesecake pops even tho it was just cheesecake",yes when i'm rich,the quiche,,http://www.davidburkekitchen.com
